,Longitude,Latitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
1073,-73.912,40.838,802.0,1152.0,1269.5,1231.0,1529.0,1953.0,2069.25,1935.0,2139.25,2064.0,1603.5
1074,-73.912,40.844,1481.0,1452.0,1642.0,1773.0,2057.0,2190.5,2279.5,2554.0,2313.5,2361.5,1765.5
1075,-73.912,40.845,879.5,1092.0,1144.0,1152.0,1342.5,1822.0,1942.5,1938.0,2002.5,1726.5,1409.5
1076,-73.911,40.804,1385.0,1274.0,1444.5,1520.5,1617.0,1714.5,1787.5,1632.0,1688.5,1889.0,1668.25
1077,-73.911,40.805,1514.0,1365.5,1424.5,1518.0,1465.0,1510.0,1504.0,1617.0,1528.0,1849.0,1851.0
1078,-73.911,40.806,1514.0,1488.0,1580.0,1714.0,1792.0,1808.0,1783.5,1779.0,1897.0,2277.0,2343.5
1079,-73.911,40.819,1256.0,855.5,1070.0,1031.5,1461.25,2360.5,2632.5,2664.0,2712.5,2323.75,1853.75
1080,-73.911,40.82,1137.0,1397.0,1534.0,1511.0,1904.0,2536.5,2820.5,2682.0,2939.5,2794.0,2379.5
1081,-73.911,40.821,1136.0,1270.0,1379.0,1477.0,1801.5,1932.5,2102.0,2051.0,2139.0,2219.5,2018.5
1082,-73.911,40.822,1078.0,1072.0,1221.0,1218.0,1429.5,2133.0,2271.5,2151.0,2266.5,1959.0,1613.0
1083,-73.911,40.824,1113.0,913.0,1015.5,1035.0,1188.5,1737.5,1830.5,1692.0,1935.0,1709.5,1363.5
1084,-73.911,40.825,1125.5,1128.0,1182.0,1300.0,1403.0,1803.5,1929.5,1858.5,1984.5,1885.0,1684.0
1085,-73.911,40.829,1220.0,1081.5,1165.5,1222.0,1484.25,1869.25,1875.0,1796.5,2042.5,1802.0,1544.0
1086,-73.911,40.833,1497.0,1604.0,1922.0,1963.0,1909.0,2197.5,2329.0,2758.0,2340.5,2446.5,2211.5
1087,-73.911,40.834,1205.5,1612.0,1716.0,1790.0,1876.0,2067.5,2147.0,2193.0,2299.5,2492.0,2311.5
1088,-73.911,40.835,1189.0,1264.0,1364.0,1562.0,1729.5,2084.5,2202.0,2052.0,2170.5,2202.5,2038.0
1089,-73.911,40.838,1184.0,989.0,1114.0,1186.0,1527.0,1952.0,2253.5,2508.0,2430.5,2170.0,1775.0
1090,-73.911,40.839,1147.0,1108.0,1276.0,1375.0,1660.0,1819.0,1967.0,1840.0,2007.25,2046.5,1806.0
1091,-73.911,40.84,1312.5,1096.0,1228.0,1345.5,1419.25,1812.5,1967.0,1832.5,2037.0,2080.25,1862.0
1092,-73.911,40.845,1020.0,898.5,1071.0,1092.0,1394.0,1637.5,1835.5,1800.0,1795.0,1738.5,1504.5
1093,-73.91,40.803,1081.0,885.0,1048.0,1106.0,1163.5,1331.0,1409.5,1701.0,1459.5,1616.0,1345.0
1094,-73.91,40.804,1319.5,1160.5,1251.0,1376.0,1453.5,1549.5,1592.5,1596.0,1551.5,1677.0,1538.0
1095,-73.91,40.805,1644.0,1803.5,1918.5,2061.5,2082.5,2006.5,2091.0,2030.0,2059.5,2042.5,1807.0
1096,-73.91,40.806,1629.5,1312.5,1414.0,1509.0,1821.0,1797.5,1793.25,1618.0,1827.0,2456.0,2259.5
1097,-73.91,40.81,1051.0,731.5,903.5,784.5,1216.5,2145.5,2453.5,2278.0,2582.0,2138.0,1709.5
1098,-73.91,40.811,812.5,862.75,969.25,978.0,1214.0,1851.5,2097.5,1937.0,2130.0,1955.5,1559.0
1099,-73.91,40.812,1177.0,1222.0,1364.0,1462.0,1921.5,1950.5,1996.0,1965.0,2066.5,2300.5,1788.0
1100,-73.91,40.813,1009.25,775.75,974.25,949.25,1021.5,1539.25,1695.5,1928.5,1829.0,1502.25,1148.5
1101,-73.91,40.819,1559.5,1335.0,1474.0,1594.0,1748.5,2257.0,2214.5,2177.0,2479.5,2429.5,1996.5
1102,-73.91,40.824,1058.0,995.5,1063.5,1204.0,1380.0,1385.5,1447.0,1396.0,1467.0,1579.0,1471.25
1103,-73.91,40.825,1125.5,1130.0,1266.0,1365.0,1525.0,1757.0,1850.0,1893.0,1913.5,1915.0,1701.0
1104,-73.91,40.826,1203.5,982.5,1135.0,1180.0,1372.5,1571.0,1749.0,1924.0,1758.5,1783.0,1569.0
1105,-73.91,40.827,1400.0,1205.0,1274.0,1421.0,1193.0,1404.5,1286.0,1683.0,1405.5,1613.0,1481.0
1106,-73.91,40.833,1497.0,1548.0,1656.0,1758.0,2041.0,2264.5,2342.5,2544.0,2340.5,2700.5,2499.5
1107,-73.91,40.834,1316.5,1211.5,1334.0,1435.0,1653.25,1989.5,2180.75,2090.0,2217.5,2212.5,2108.0
1108,-73.91,40.839,1312.5,962.25,1123.75,1206.0,1872.0,2118.5,2263.0,2175.0,2542.5,2195.0,1656.5
1109,-73.91,40.84,979.5,1075.5,1181.0,1414.0,1496.5,1789.0,2015.5,1905.0,2144.5,1923.0,1661.0
1110,-73.91,40.841,1072.0,873.5,1100.0,1170.0,1570.0,2122.25,2381.5,2385.0,2493.5,2193.5,1780.0
1111,-73.91,40.842,719.5,868.5,1004.5,1044.0,1337.5,1952.0,2323.0,2278.0,2368.5,2048.0,1660.0
1112,-73.91,40.843,1081.0,1289.5,1479.0,1592.0,1748.0,2086.5,2181.5,2097.0,2209.0,1980.5,1807.5
1113,-73.91,40.844,1238.0,1189.0,1341.0,1431.0,1915.5,2090.0,2075.0,1824.0,2142.5,2393.5,2178.5
1114,-73.91,40.845,1057.5,895.5,1017.5,1118.0,1294.0,1340.5,1418.0,1516.0,1520.5,1564.5,1349.0
1115,-73.909,40.803,1672.0,1475.0,1598.0,1769.5,2100.0,2293.5,2409.5,2084.0,2329.0,2497.5,1892.0
1116,-73.909,40.805,1690.5,1979.5,2088.0,2314.5,2572.5,2496.5,2618.5,2491.0,2742.0,3036.5,2329.5
1117,-73.909,40.806,986.5,1096.0,1165.0,1218.5,1397.5,1729.5,1770.0,1688.0,1919.5,1700.0,1337.5
1118,-73.909,40.807,986.5,541.0,706.75,512.25,1153.75,2227.5,2750.0,3298.5,2818.5,1672.25,1158.25
1119,-73.909,40.81,1051.0,1262.0,1388.0,1399.0,1318.75,2132.0,2361.5,2406.0,2553.0,2077.0,1779.0
1120,-73.909,40.811,874.0,1062.0,1165.0,1266.0,1413.5,1657.0,1782.0,1818.0,2025.5,2442.5,2208.5
1121,-73.909,40.812,1354.0,1048.0,1182.0,1190.0,1855.25,2050.75,2212.75,1798.0,2126.5,2420.0,2147.5
1122,-73.909,40.813,841.5,675.0,823.0,821.5,1212.0,1883.0,2117.5,2181.5,2251.0,1617.5,1305.5
1123,-73.909,40.819,1746.0,1378.0,1536.0,1498.5,2225.25,2711.0,2814.75,2856.0,2977.75,2757.5,2401.75
1124,-73.909,40.82,1305.5,687.5,849.0,834.0,957.0,1989.0,2413.5,2282.0,2486.0,1839.0,1351.0
1125,-73.909,40.824,1200.5,1049.75,1151.5,1311.0,1487.5,1457.0,1530.25,1477.0,1540.25,1799.75,1602.5
1126,-73.909,40.825,1334.5,919.5,1023.0,1087.0,1294.0,1495.0,1366.5,1599.0,1491.0,1707.5,1328.5
1127,-73.909,40.826,1189.5,1797.0,1918.0,2116.0,1715.0,1698.5,1826.0,2139.0,1775.0,2059.0,1848.0
1128,-73.909,40.827,1377.5,1164.0,1229.0,1331.0,1564.5,1672.5,1758.0,1579.0,1798.5,2094.0,2007.0
1129,-73.909,40.828,1191.5,1193.0,1303.0,1461.0,1617.0,1776.0,1870.0,2016.0,1878.0,2090.0,1825.0
1130,-73.909,40.829,1272.0,1255.0,1376.0,1514.0,1867.5,2193.5,2271.5,2326.0,2340.0,2306.5,2073.5
1131,-73.909,40.841,1072.0,1049.25,1139.0,1303.0,1155.0,2249.5,2508.0,1918.0,2583.5,1840.5,1288.0
1132,-73.909,40.842,866.0,345.25,514.75,339.75,774.5,2338.0,2883.0,2561.5,3006.0,1699.5,903.0
1133,-73.909,40.843,1081.0,1281.0,1465.5,1583.0,1939.5,2148.5,2262.5,1867.5,2187.75,2403.25,2270.25
1134,-73.909,40.844,1362.0,1207.5,1341.0,1437.0,1858.25,2040.0,2207.5,1885.0,2184.5,2383.75,2177.0
1135,-73.909,40.845,1025.5,961.0,1061.0,1171.0,1232.75,1299.0,1426.5,1383.5,1373.0,1533.5,1413.5
1136,-73.908,40.802,1806.5,1543.0,1697.0,1837.0,2353.5,2293.25,2310.0,1860.5,2316.75,2697.5,2146.0
1137,-73.908,40.803,2324.0,1867.0,2031.5,2301.5,2498.0,2271.0,2602.5,2351.5,2420.0,2883.0,2115.25
1138,-73.908,40.804,2405.0,1707.0,1843.0,1973.0,3368.5,3126.5,3128.0,2215.0,3153.5,2951.0,2024.0
1139,-73.908,40.805,1690.5,792.0,867.0,946.75,1136.0,1824.75,1938.5,1660.0,1978.5,1777.0,1304.5
1140,-73.908,40.806,1735.75,1759.0,2054.0,2126.5,2368.5,2292.25,2401.25,2133.5,2362.5,2330.75,1822.25
1141,-73.908,40.807,1326.5,1240.0,1344.5,1444.0,1639.25,2012.25,2210.5,1983.5,2241.0,1951.0,1776.0
1142,-73.908,40.808,1727.5,1433.0,1625.0,1836.0,2494.0,2344.0,2364.5,1813.0,2473.0,2374.0,2025.0
1143,-73.908,40.809,1195.5,1187.0,1323.0,1473.0,1514.0,1616.0,1681.5,1664.0,1734.5,1950.5,1788.0
1144,-73.908,40.81,1355.5,1344.0,1495.0,1680.0,1911.5,2075.5,2170.5,1975.0,2243.5,2696.5,2547.0
1145,-73.908,40.819,1305.5,990.5,1142.0,1221.0,1621.5,2243.5,2462.0,1956.0,2586.0,2163.0,1766.5
1146,-73.908,40.82,771.5,946.5,1097.0,1146.0,1420.0,1862.5,2029.5,2104.0,2137.0,1918.0,1558.5
1147,-73.908,40.821,661.0,772.0,937.0,897.5,1107.0,1970.0,2170.5,2141.0,2245.0,1761.5,1379.0
1148,-73.908,40.824,1334.5,973.5,1143.0,1152.0,1991.5,2206.0,1988.5,1480.0,2236.5,2301.0,1590.0
1149,-73.908,40.825,1447.0,1147.0,1320.0,1355.0,1332.0,1810.5,2053.5,1951.0,2116.5,1946.5,1446.0
1150,-73.908,40.826,1655.5,2162.5,2311.5,2385.5,2503.5,2813.5,2887.5,2877.0,2970.5,3408.5,3226.0
1151,-73.908,40.828,1272.0,990.5,1046.5,1219.0,1577.5,1847.0,1949.0,1646.0,2004.5,1965.5,1521.0
1152,-73.908,40.829,1075.0,1159.0,1268.0,1360.0,1450.0,1703.5,1891.5,1817.0,1914.5,2044.0,1741.5
1153,-73.908,40.83,1200.0,1241.0,1388.0,1539.0,1771.0,1887.5,1960.5,1909.0,1937.5,2298.5,1996.5
1154,-73.908,40.844,1129.5,1149.0,1361.0,1464.0,1728.0,2024.0,2142.75,2023.0,2164.75,2171.0,1735.5
1155,-73.908,40.845,939.0,893.0,997.5,1135.0,1224.5,1307.0,1365.5,1336.0,1369.0,1517.0,1397.5
1156,-73.907,40.802,1806.5,1381.5,1540.0,1652.0,1847.0,1852.5,1892.0,1747.0,2022.0,2306.0,1982.0
1157,-73.907,40.803,1766.5,1618.0,1835.0,1938.0,2489.0,2323.5,2391.0,2073.0,2396.5,2285.0,2013.5
1158,-73.907,40.804,2236.0,1486.0,1675.0,1813.5,2119.5,2026.5,2116.0,1896.5,2025.5,2553.0,2332.25
1159,-73.907,40.805,2019.5,1489.0,1603.0,1702.0,1693.0,1618.5,1668.5,1729.0,1734.0,2358.5,2230.5
1160,-73.907,40.807,1326.5,1355.0,1485.0,1594.5,1690.0,1701.5,1725.5,1684.5,1759.0,1944.5,1745.0
1161,-73.907,40.808,1641.0,1176.0,1350.0,1369.0,1615.0,1785.5,2022.5,2190.0,2151.5,2214.5,1741.5
1162,-73.907,40.809,1141.0,1051.0,1161.0,1242.0,1525.5,1495.5,1519.0,1196.0,1483.5,1803.0,1765.0
1163,-73.907,40.81,1250.0,1227.0,1367.5,1479.0,1661.5,1632.0,1737.5,1581.5,1744.5,1951.5,1857.25
1164,-73.907,40.813,1509.5,1427.5,1584.0,1762.0,1944.5,2085.0,2272.0,2362.0,2335.5,2398.0,2218.5
1165,-73.907,40.814,1265.25,1201.0,1320.0,1374.0,1495.75,1728.5,1816.0,1783.0,1872.0,2120.5,1958.0
1166,-73.907,40.815,1128.0,1268.0,1301.0,1482.0,1363.0,1840.0,2023.0,1938.5,1993.5,1848.0,1722.0
1167,-73.907,40.816,924.0,1739.0,1791.0,1906.0,1713.0,1923.5,2010.5,2054.0,2032.0,2017.0,1816.5
1168,-73.907,40.825,1655.5,1249.0,1279.0,1316.0,2190.0,2258.5,2320.0,1698.0,2299.5,2791.0,2687.5
1169,-73.907,40.826,1592.5,1412.5,1595.5,1735.5,2134.0,2352.0,2418.0,2136.0,2443.0,2777.0,2673.0
1170,-73.907,40.83,1200.0,1026.0,979.5,1158.0,1360.0,1797.0,1902.0,1539.0,2050.0,2066.5,1815.5
1171,-73.907,40.831,1088.0,1023.5,1190.0,1153.0,1571.0,2029.5,2232.0,2099.0,2249.5,2044.0,1739.0
1172,-73.907,40.832,868.0,926.5,1102.0,1061.0,1328.5,1756.5,1856.5,2132.0,1996.5,1783.5,1430.5
1173,-73.907,40.843,1320.0,661.0,814.5,716.5,1033.0,2097.5,2314.5,2802.0,2437.5,1845.0,1402.0
1174,-73.907,40.844,1320.0,1522.0,1693.0,1900.0,1927.5,2209.0,2314.5,2298.0,2437.5,2668.0,2327.0
1175,-73.907,40.845,1280.0,1053.25,1124.5,1263.5,1554.0,1683.5,1724.5,1386.0,1718.0,1901.5,1788.5
1176,-73.906,40.803,1337.5,1202.0,1312.0,1405.0,1595.5,1581.0,1602.0,1460.0,1586.0,1827.5,1750.5
1177,-73.906,40.804,1391.5,1400.0,1478.0,1633.0,1785.5,1827.5,1905.0,1825.0,1925.5,2384.0,2265.0
1178,-73.906,40.805,2312.0,1660.0,1762.0,2015.0,3759.5,3496.0,3457.5,2109.0,3534.5,4125.0,3508.5
1179,-73.906,40.807,1215.5,1581.0,1706.0,1845.0,1914.5,1868.0,1951.5,1840.0,1935.0,2027.5,1912.5
1180,-73.906,40.808,1377.5,1341.0,1463.0,1625.0,1726.0,1695.0,1696.0,1657.0,1673.5,1839.0,1661.5
1181,-73.906,40.812,1904.0,1464.0,1512.0,1679.0,2218.0,2113.0,2143.25,1826.0,2122.5,2435.5,2314.5
1182,-73.906,40.813,1702.0,1503.0,1711.0,2055.0,2148.5,2183.5,2233.0,2149.0,2335.0,2496.5,2119.5
1183,-73.906,40.814,1128.0,1355.0,1483.0,1607.0,1749.5,1935.0,2023.0,1988.0,1993.5,1942.5,1722.0
1184,-73.906,40.815,1060.5,950.5,967.0,1064.0,1155.0,1354.0,1579.5,1242.0,1541.5,1695.5,1459.5
1185,-73.906,40.816,904.5,992.5,1086.0,1147.0,1259.5,1855.0,2020.0,2020.0,2136.0,1855.5,1459.5
1186,-73.906,40.826,1591.0,1797.0,1821.0,2083.0,2061.0,2328.5,2521.0,2419.0,2444.0,3040.0,2855.5
1187,-73.906,40.827,1591.0,1602.0,1798.0,1934.0,2589.5,2807.0,3028.5,3336.0,3121.0,3153.5,2990.5
1188,-73.906,40.832,889.5,953.0,1059.0,1122.0,1292.0,1950.5,2096.5,1917.0,2150.5,1854.0,1353.5
1189,-73.906,40.833,702.0,1013.5,1149.0,1234.0,1328.0,1751.5,1922.0,2008.0,2066.5,1670.25,1362.25
1190,-73.906,40.843,1528.5,1028.75,1170.25,1182.0,2046.0,2110.75,2137.25,1757.0,2103.25,2512.25,2376.5
1191,-73.906,40.844,1419.0,1431.0,1648.0,1782.0,2087.0,2180.0,2305.0,2341.0,2271.0,2685.0,2455.0
1192,-73.906,40.845,1131.0,1029.5,1087.0,1213.0,1497.0,1601.5,1691.5,1496.0,1700.5,1823.5,1687.0
1193,-73.905,40.804,1031.0,1009.0,1115.0,1190.0,1448.0,1591.0,1605.0,1387.0,1603.5,1954.0,1823.5
1194,-73.905,40.807,1033.5,1250.75,1398.5,1589.5,1682.0,1697.0,1644.0,1649.5,1673.5,1845.0,1779.0
1195,-73.905,40.808,1033.5,1023.0,1174.0,1309.0,1621.5,1596.0,1652.5,1473.0,1587.0,1849.0,1779.0
1196,-73.905,40.809,1282.5,1004.75,1181.5,1307.5,2020.5,2074.0,2121.5,1627.0,2092.0,2186.0,2022.0
1197,-73.905,40.812,1755.5,1216.0,1394.0,1514.0,1794.0,1731.0,1841.5,1614.0,1851.0,2232.0,2100.0
1198,-73.905,40.813,1755.5,1728.0,1872.0,2124.0,2330.5,2534.0,2441.5,2525.0,2598.5,2977.5,2697.5
1199,-73.905,40.815,881.0,982.0,1110.0,1163.0,1500.0,2123.0,2222.0,2163.0,2363.0,1954.0,1635.5
1200,-73.905,40.816,881.0,1217.0,1355.0,1422.5,1470.25,2252.75,2555.25,2709.0,2577.5,2075.75,1522.0
1201,-73.905,40.827,1325.5,1195.0,1310.0,1415.0,1660.5,2069.0,2294.5,1998.0,2381.0,2457.5,2206.5
1202,-73.905,40.828,1082.0,1167.0,1300.0,1374.0,1417.5,1728.5,1867.0,2587.0,2025.0,2054.0,1709.5
1203,-73.905,40.833,859.5,707.0,856.5,793.75,1163.0,1956.0,2272.5,2432.0,2373.0,1790.5,1391.0
1204,-73.905,40.834,546.25,720.25,915.25,962.75,1332.75,2227.25,2572.25,2635.5,2618.0,2024.75,1574.75
1205,-73.905,40.843,1339.5,1339.0,1541.5,1583.0,2271.5,2311.5,2355.0,1931.5,2338.0,2588.5,2360.0
1206,-73.905,40.844,1437.5,1431.0,1560.0,1712.0,2182.0,2159.0,2124.0,2072.0,2164.5,2236.0,2106.5
1207,-73.905,40.845,1051.0,1125.5,1254.0,1269.5,1648.0,1616.0,1679.0,1471.5,1697.25,1794.5,1636.5
1208,-73.904,40.808,1023.0,947.5,1097.0,1259.0,1413.5,1405.5,1438.5,1294.0,1423.0,1751.5,1725.5
1209,-73.904,40.809,1182.0,986.0,1125.0,1250.0,1413.0,1455.0,1489.0,1357.0,1486.5,1766.0,1571.0
1210,-73.904,40.81,1360.5,1259.0,1511.0,1585.0,1546.0,1476.5,1504.5,1744.0,1543.0,1690.5,1573.5
1211,-73.904,40.811,1871.0,3255.0,3521.0,3602.0,2371.0,2342.5,2469.5,3704.0,2507.5,2996.0,3046.5
1212,-73.904,40.812,1685.5,1228.0,1329.0,1473.0,1809.25,1816.75,1862.5,1573.0,1888.0,2404.25,2420.75
1213,-73.904,40.813,1688.0,1544.5,1704.0,1894.5,2173.25,2107.0,2112.75,2010.5,2168.5,2734.0,2690.5
1214,-73.904,40.815,1272.0,1232.0,1216.0,1448.0,1579.5,2123.0,2222.0,1986.0,2304.0,2179.0,1917.0
1215,-73.904,40.816,940.0,961.5,1064.0,1142.0,1307.5,1801.0,1965.5,1997.0,2144.5,2046.0,1733.0
1216,-73.904,40.817,1594.5,1089.0,1184.0,1312.0,1685.0,1916.0,2000.0,1778.0,2028.5,2433.5,2303.0
1217,-73.904,40.818,1466.5,1133.5,1246.0,1350.0,1932.5,2104.0,2330.75,1895.5,2427.0,2681.0,2453.5
1218,-73.904,40.827,1070.0,822.5,1073.0,1021.5,1274.0,1978.0,2042.0,2465.0,2141.5,1721.0,1296.5
1219,-73.904,40.828,1175.0,847.25,1036.0,1002.0,1305.0,2037.0,2273.5,2161.0,2282.5,1912.0,1548.5
1220,-73.904,40.829,1156.0,2766.0,2895.0,3114.0,2606.0,3462.0,3757.0,3464.0,3787.5,3528.5,3159.0
1221,-73.904,40.832,1351.5,1359.0,1466.0,1594.0,1760.0,1826.5,1982.5,1899.0,1951.5,2215.5,1975.0
1222,-73.904,40.833,624.5,597.5,771.5,699.75,1265.0,2305.5,2659.0,2517.5,2690.5,1945.0,1469.0
1223,-73.904,40.834,794.5,645.0,888.5,787.0,1120.0,2077.5,2353.0,2477.0,2428.25,1784.5,1321.5
1224,-73.904,40.835,893.0,992.5,1181.0,1182.0,1225.5,2050.5,2139.0,2237.0,2191.0,1970.0,1640.0
1225,-73.903,40.806,1180.5,1234.0,1398.0,1529.0,1899.5,1901.0,1966.5,1763.0,1910.5,2150.5,2059.5
1226,-73.903,40.807,1204.0,1189.0,1368.0,1433.0,1603.0,1775.0,1894.0,1832.0,1825.5,1955.25,1830.75
1227,-73.903,40.808,989.5,1177.0,1277.0,1379.0,1548.5,1969.5,2060.0,1844.0,2155.0,1914.0,1710.0
1228,-73.903,40.809,1103.0,1187.0,1199.0,1307.0,1412.0,1402.5,1492.0,1407.0,1467.5,1650.0,1503.0
1229,-73.903,40.81,1360.5,1401.0,1512.0,1631.0,1792.0,1717.0,1734.0,1697.0,1779.0,2019.0,1851.5
1230,-73.903,40.811,1882.5,1352.0,1506.0,1561.0,1587.0,2067.5,2169.5,1891.0,2133.0,2366.5,2092.5
1231,-73.903,40.812,1509.0,1114.0,1163.0,1341.0,1263.5,1187.0,1247.5,1391.0,1290.5,1801.5,1598.0
1232,-73.903,40.817,1342.0,1234.0,1332.0,1493.0,1867.5,1924.0,2028.0,1844.0,1979.5,2355.0,2284.5
1233,-73.903,40.818,1466.5,1274.0,1419.0,1582.0,2097.0,2100.0,2269.5,1786.0,2156.5,2588.0,2625.5
1234,-73.903,40.828,1156.0,712.5,808.25,714.5,1042.0,1974.25,2288.0,2252.5,2389.5,1694.25,1243.0
1235,-73.903,40.829,1132.5,1089.0,1196.0,1214.0,1431.0,1965.0,2116.0,1991.0,2167.5,2175.0,1857.5
1236,-73.903,40.832,1351.5,1224.0,1332.0,1412.0,1494.5,1815.0,1876.0,1773.0,1927.0,1916.5,1679.0
1237,-73.903,40.833,1018.5,816.5,941.5,845.5,1288.5,2534.5,2751.0,2691.0,2746.0,1870.5,1482.0
1238,-73.903,40.834,1419.0,3958.0,4222.0,4523.5,3645.0,3963.5,3951.0,4814.0,4020.0,3550.0,2630.5
1239,-73.903,40.835,1244.0,783.5,948.5,884.0,1225.0,1954.0,2125.5,2171.0,2177.0,1853.5,1437.5
1240,-73.903,40.836,855.5,770.5,940.5,909.5,1290.0,1939.5,2055.5,2226.0,2117.5,1733.0,1289.0
1241,-73.903,40.839,1419.5,1339.0,1473.0,1538.0,1722.5,1982.0,2118.5,2120.0,2096.5,2068.0,1834.0
1242,-73.903,40.84,1664.5,2882.0,2765.0,3062.0,2925.0,2743.0,2901.0,2955.0,2827.5,2740.0,2532.5
1243,-73.902,40.805,994.0,1027.5,1135.5,1201.0,1262.5,1310.0,1348.0,1231.0,1324.0,1446.0,1364.5
1244,-73.902,40.806,1100.0,1173.0,1316.0,1408.0,1437.5,1428.5,1483.0,1564.0,1456.5,1710.0,1609.0
1245,-73.902,40.807,1204.0,1180.0,1298.0,1393.0,1440.5,1517.0,1532.5,1626.0,1628.5,1721.5,1666.0
1246,-73.902,40.817,1562.5,1087.5,1319.0,1307.0,1780.5,2884.0,3134.5,2803.0,3252.5,2491.5,1811.0
1247,-73.902,40.818,1720.5,3597.0,3847.0,4070.5,4106.5,4078.0,4058.0,4345.0,4224.0,3454.0,2540.0
1248,-73.902,40.829,1535.0,1249.0,1327.0,1423.0,1636.5,1715.5,1756.25,1536.0,1778.25,2012.25,1866.5
1249,-73.902,40.83,1535.0,1345.0,1395.0,1545.0,1749.5,1827.0,1945.5,1870.0,1970.0,2214.5,1986.5
1250,-73.902,40.831,1239.5,960.5,1177.0,1109.0,1279.5,1848.0,1998.0,1951.0,2131.0,1843.5,1533.5
1251,-73.902,40.832,1215.5,1034.0,1112.0,1210.0,1443.0,1652.0,1719.5,1591.0,1797.5,1975.5,1838.5
1252,-73.902,40.833,1419.0,2109.0,2204.0,2391.0,2365.0,2769.0,2827.0,2688.0,2871.5,2796.5,2506.0
1253,-73.902,40.834,1339.0,1315.0,1445.0,1539.0,1752.75,2181.5,2298.5,2384.5,2432.0,2198.5,1918.0
1254,-73.902,40.835,1245.5,1187.0,1282.0,1414.0,1620.5,1857.0,2001.5,1877.0,1991.25,1967.0,1664.0
1255,-73.902,40.836,1140.0,1174.0,1345.0,1516.5,1677.25,1942.5,2099.5,2217.5,2128.0,2140.0,1829.5
1256,-73.902,40.838,1407.0,1540.0,1711.0,1909.0,2020.5,2116.75,2176.75,2052.0,2146.75,2367.25,2238.5
1257,-73.902,40.839,1419.5,1280.0,1376.0,1535.0,1775.0,1982.0,2069.5,1970.5,2043.5,2107.5,1902.5
1258,-73.902,40.84,1603.0,1612.0,1683.5,1801.0,2031.0,2112.0,2200.5,2103.0,2158.0,2125.5,1822.0
1259,-73.902,40.841,1858.0,1369.0,1428.0,1566.0,1567.5,2012.0,2123.5,1931.0,2128.5,1977.5,1749.0
1260,-73.901,40.805,701.5,874.5,989.0,1071.25,1096.5,1015.0,1105.5,1140.0,1106.5,1292.0,1239.75
1261,-73.901,40.815,1331.5,1338.0,1395.0,1331.0,1945.0,2836.0,3230.5,3301.0,3272.5,2410.0,1928.5
1262,-73.901,40.816,1226.0,963.0,1168.0,1259.0,1597.0,2080.5,2227.5,2108.0,2293.0,1969.5,1755.0
1263,-73.901,40.817,1383.0,1113.0,1257.0,1283.0,1706.5,2333.5,2529.0,2234.0,2457.5,2227.5,1777.0
1264,-73.901,40.83,1643.0,1375.0,1458.0,1535.0,1832.0,1946.5,2057.0,1903.0,2043.5,2295.5,2112.0
1265,-73.901,40.831,1536.5,1230.0,1362.0,1343.0,1776.5,2000.5,2190.5,2111.5,2236.0,2390.5,2160.0
1266,-73.901,40.832,1417.0,2203.5,2176.5,2418.0,2865.75,2966.25,3021.5,2724.5,2883.0,3167.0,3125.0
1267,-73.901,40.835,852.0,1108.5,1200.5,1304.0,1508.5,1749.0,1856.0,1841.0,1971.0,1939.0,1672.0
1268,-73.901,40.836,852.0,972.5,1182.5,1164.5,1384.0,2011.5,2193.5,2308.5,2377.5,2093.5,1774.5
1269,-73.901,40.838,1407.0,1154.0,1203.5,1330.0,1580.5,2096.5,2138.5,2280.5,2085.5,2047.5,1720.5
1270,-73.901,40.841,1788.0,1345.0,1409.0,1482.0,1844.5,2184.5,2304.5,2152.0,2241.0,2073.0,1760.0
1271,-73.901,40.842,1788.0,1900.0,1909.0,2070.0,2074.5,2379.0,2409.5,2387.0,2468.5,2263.5,1874.0
1272,-73.9,40.805,861.5,911.5,1007.5,1058.0,1155.5,1211.0,1240.0,1199.0,1254.5,1326.0,1249.5
1273,-73.9,40.806,993.5,1175.0,1195.0,1193.0,1168.5,1041.5,1072.5,1206.0,1073.5,1529.5,1521.0
1274,-73.9,40.809,1442.5,905.5,1044.5,1057.0,1251.0,1513.0,1598.5,1653.0,1654.0,1975.0,1744.5
1275,-73.9,40.813,1216.0,1307.0,1483.0,1603.0,1549.75,1571.25,1639.0,1632.5,1638.0,1837.0,1686.25
1276,-73.9,40.814,1205.75,1123.0,1282.0,1320.0,1584.25,1968.5,2197.5,2182.5,2283.0,2123.0,1879.5
1277,-73.9,40.815,1585.0,1281.0,1445.0,1540.0,2029.5,2203.0,2288.5,2000.0,2346.5,2428.5,2280.5
1278,-73.9,40.816,1298.0,1160.0,1307.5,1376.0,1695.75,1909.75,2030.25,1839.5,2074.75,2081.25,1788.5
1279,-73.9,40.831,1692.5,1361.0,1549.0,1576.0,2014.5,2318.0,2407.0,2549.0,2473.5,2602.5,2448.5
1280,-73.9,40.832,1749.0,1998.5,2140.0,2412.5,3111.5,3046.5,3091.5,2785.5,3059.0,3795.0,3514.5
1281,-73.9,40.837,398.0,449.5,602.0,427.5,906.0,2351.0,2654.0,2897.0,2888.5,1766.5,1006.5
1282,-73.9,40.838,869.0,765.25,928.5,909.0,1370.5,2211.5,2519.0,2582.0,2643.5,1875.5,1485.0
